round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.703204333,0.793559262,0.003137187,0.998920404,80,50,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.382535853,0.793470546,0.003022502,0.998952156,75,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.581672205,0.793426189,0.014741311,0.997213689,80,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000002310C9D2EA0>
50,1.846150122,0.7932044,0.002985604,0.998960095,100,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000002310C9D2EA0>
50,1.616874982,0.793115685,0.009480834,0.997348638,75,60,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.082220802,0.793071327,0.004924505,0.998459987,100,60,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,2.14656852,0.793026969,0.014341188,0.997039048,80,60,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000002310C9D2EA0>
50,1.911555782,0.792982612,0.002826332,0.998928342,100,60,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.103853713,0.792938254,0.003986465,0.998706072,75,60,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.439636706,0.792893896,0.008262443,0.997634414,80,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.851501426,0.792494677,0.0036586,0.99880133,80,50,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,2.155872649,0.792494677,0.024194946,0.996316671,75,50,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000002310CE2AB70>
50,1.226995532,0.792405962,0.005077505,0.998412358,80,50,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.349018903,0.792361604,0.008990275,0.997777301,75,50,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.695158548,0.792317246,0.003018216,0.998928342,75,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000002310C9D2EA0>
50,1.386090304,0.792139815,0.003600575,0.99884896,80,50,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.17927974,0.791651881,0.003788961,0.99884896,100,50,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.605185289,0.791651881,0.003460424,0.998809269,80,50,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.978338053,0.791607523,0.003771813,0.998769578,100,50,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,2.144797104,0.791607523,0.005734405,0.998293285,100,60,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000002310C9D2C80>
50,1.703979189,0.791252661,0.003331009,0.998872774,100,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.152561721,0.791208304,0.006080109,0.998134521,80,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.766262499,0.791075231,0.00338322,0.99884896,100,50,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.945488667,0.790809084,0.00741363,0.998031324,80,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000002310CE2AB70>
50,1.80415862,0.790676011,0.003320356,0.998809269,75,50,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.856411738,0.790676011,0.01699023,0.996745334,75,50,30,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000002310C9D2EA0>
50,1.458428941,0.790676011,0.010294473,0.997197812,100,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.255630515,0.790631654,0.008501753,0.997578846,80,50,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.579540991,0.790587296,0.02199509,0.99641193,75,60,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000002310C9D2C80>
50,1.495072197,0.790055004,0.003736108,0.998666381,75,40,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.34656343,0.790010646,0.002999055,0.99907123,100,50,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.733175723,0.789966288,0.003427698,0.998737825,100,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.102045708,0.789833215,0.00392113,0.998729887,100,50,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.17479672,0.789788857,0.005967362,0.998110706,75,60,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.495324713,0.78934528,0.004157821,0.998682257,75,50,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.194038932,0.789300923,0.004448779,0.99862669,100,60,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,0.900060744,0.788901703,0.006646252,0.998086892,80,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.900128333,0.788679915,0.003473105,0.99884896,100,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.910033044,0.788679915,0.012932092,0.996967604,75,60,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000002310C9D2EA0>
50,1.180338482,0.788546842,0.009822805,0.997173998,100,40,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.586959306,0.788369411,0.003676087,0.998817207,80,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.796245561,0.788103265,0.003636736,0.998817207,80,60,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.084964374,0.787970192,0.00673817,0.997975757,75,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.145110726,0.787704045,0.005395654,0.998364729,75,50,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.126211619,0.787704045,0.003781385,0.998729887,100,50,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.23702301,0.787659688,0.004988923,0.998523493,75,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.673038016,0.787260468,0.003307886,0.998785454,75,50,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.803301557,0.787216111,0.031625686,0.99481635,75,50,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000002310CE2AB70>
50,1.337675494,0.786816891,0.004185374,0.998666381,75,40,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,2.067290099,0.786728176,0.003466945,0.99880133,100,60,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.111059304,0.786550745,0.01120448,0.997269256,80,50,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.144681427,0.78646203,0.011358175,0.997189874,80,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.919483338,0.786284599,0.003673643,0.998841021,75,60,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.595616679,0.786151526,0.003990972,0.998721948,100,60,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.168204482,0.785974095,0.003468814,0.998904527,100,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.300924314,0.785974095,0.009050784,0.997539155,80,50,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.102219845,0.785929737,0.004341659,0.998634628,75,60,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.231729228,0.78548616,0.004266138,0.998650504,75,60,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.165634571,0.785397445,0.005070299,0.998356791,75,50,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.388173703,0.78530873,0.003996539,0.998634628,80,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.578877123,0.785175656,0.003333365,0.998817207,80,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.192664415,0.784865153,0.009448777,0.997451835,75,50,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.961638353,0.784865153,0.003609822,0.998841021,75,60,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.177333894,0.784687722,0.004004268,0.99871401,80,50,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.216110522,0.784599006,0.0038134,0.998793392,75,50,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.054451044,0.784288502,0.008116421,0.997682043,80,50,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.847917121,0.783933641,0.003466695,0.998753701,75,50,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.127119624,0.783844925,0.00377881,0.998745763,100,60,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.26129319,0.783623137,0.003773681,0.998825145,100,50,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.555772403,0.783490064,0.003443524,0.998864836,80,60,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.273254718,0.783223918,0.00752743,0.997769363,100,50,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.092987948,0.783135202,0.006819565,0.997936066,80,40,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.392035918,0.782957771,0.003787763,0.99880133,100,40,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.518298497,0.782780341,0.008221542,0.997689981,100,60,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.593027585,0.78260291,0.002748681,0.9990236,100,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000002310C9D2EA0>
50,1.082029336,0.782514194,0.00550479,0.998515555,80,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.316800042,0.782469837,0.00416749,0.998674319,80,50,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.295131629,0.782292406,0.004567085,0.998547308,75,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.078032432,0.781981902,0.00421698,0.998571122,75,50,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.047914157,0.780518098,0.004261428,0.998634628,80,50,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.628180891,0.780207594,0.004336332,0.998674319,100,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.964003393,0.779143009,0.003671684,0.998769578,80,60,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000002310CE2AB70>
50,1.083720147,0.778477644,0.004488045,0.998658443,80,50,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.937812463,0.777812278,0.003391196,0.998809269,100,40,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000002310C9D2C80>
50,1.052928417,0.777279986,0.005340043,0.998332976,100,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.039977821,0.777279986,0.004830821,0.998531431,75,40,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.19034657,0.777235628,0.003177637,0.998960095,75,60,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.240859907,0.776969482,0.008153823,0.997713796,75,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.282866175,0.776747693,0.004429272,0.998706072,80,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.183610402,0.776392832,0.004447481,0.998594937,80,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,1.220014944,0.776259759,0.004156208,0.998682257,100,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.034958193,0.77603797,0.005723184,0.998388544,80,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,0.967419589,0.772267566,0.004640817,0.998547308,80,60,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.313928858,0.771735273,0.037969399,0.989465997,100,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,0.939938637,0.771513485,0.005558459,0.998356791,80,50,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.323675254,0.769960965,0.009832959,0.997261318,100,50,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.438676759,0.769960965,0.0091499,0.997507402,80,50,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.359984295,0.769960965,0.009797655,0.997229565,100,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.432227099,0.769162527,0.004818507,0.998531431,100,60,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.138403749,0.768097942,0.004470759,0.998563184,80,60,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.178845106,0.766545422,0.008076514,0.997912251,75,50,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000002310CE2AB70>
50,0.936975534,0.766412349,0.008088071,0.997761425,75,40,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.188508613,0.766279276,0.005245731,0.998380605,80,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.149555189,0.766101845,0.005029054,0.998388544,80,60,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.196582508,0.763174237,0.00397192,0.998737825,75,60,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000002310C9D2EA0>
50,1.246536326,0.761887864,0.004993433,0.998483802,75,50,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.312705399,0.760778921,0.034002615,0.989791463,75,50,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,1.609448023,0.753415543,0.010755377,0.997062863,75,50,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.46217999,0.751596877,0.010241184,0.997070801,75,50,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000002310C9D2C80>
50,1.201391232,0.746229595,0.063187609,0.981940575,80,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,1.457512351,0.73553939,0.295800584,0.954133029,100,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,1.449444045,0.733720724,0.098276519,0.981194383,80,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,1.285244665,0.723207949,0.337433114,0.938740841,80,60,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,1.081530836,0.72280873,0.255625639,0.934176371,75,60,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,1.491729535,0.705775373,0.337839439,0.932112437,75,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,4.977756889,0.690117104,0.705747478,0.952847039,80,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,5.28285166,0.672240951,2.289921542,0.857921936,80,50,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,5.437315992,0.66261533,1.320521041,0.90337612,100,60,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,5.448722748,0.661949965,2.228484448,0.861740214,100,50,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,5.545243866,0.655961675,2.279073609,0.858207711,80,50,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,5.962780184,0.630056778,2.198160577,0.86362157,75,50,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,1.53123583,0.594082683,0.378368361,0.938463004,100,40,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,7.060693,0.56192335,6.069573735,0.623046208,75,60,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,1.414825718,0.545244855,0.520725982,0.871226374,80,50,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,7.760193778,0.518541519,4.694823868,0.706945139,80,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,7.808104435,0.515569553,3.117728662,0.806569662,75,50,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,7.9117013,0.509137686,3.084700651,0.808117613,75,60,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,8.100515611,0.497427253,2.116413607,0.865733133,100,60,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,8.647461257,0.463493612,7.453538506,0.537559636,100,50,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,9.175102901,0.43075763,7.254878476,0.549578084,80,50,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,9.175102846,0.43075763,7.494646934,0.534582807,75,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102901,0.43075763,7.39506273,0.540941313,75,40,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102859,0.43075763,7.491022357,0.534773324,75,50,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,1.477877921,0.43075763,0.969373547,0.541687504,75,40,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102901,0.43075763,6.797364611,0.578036563,75,60,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,1.41839786,0.43075763,0.743320373,0.781286466,100,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102859,0.43075763,7.49387204,0.534582807,80,50,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102846,0.43075763,7.484401132,0.534582807,75,60,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102901,0.43075763,6.808533623,0.577377692,80,60,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102901,0.43075763,7.215526255,0.549070039,100,50,30,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102859,0.43075763,7.499005765,0.534582807,80,60,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102859,0.43075763,5.53607221,0.65579132,80,50,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,9.175102901,0.43075763,6.340780866,0.585982711,75,60,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102901,0.43075763,5.963661595,0.629611107,100,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,9.175102859,0.43075763,7.500859693,0.534582807,75,50,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102901,0.43075763,7.499822949,0.534582807,100,50,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102901,0.43075763,6.931519602,0.569518865,75,40,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,1.47015125,0.43075763,0.898626193,0.596127742,75,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,9.175102846,0.43075763,7.373090552,0.540655537,80,60,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
