round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,9.175102901,0.43075763,5.565982437,0.654489454,80,60,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102846,0.43075763,7.501638773,0.534582807,75,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102901,0.43075763,6.802929337,0.577592024,75,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102901,0.43075763,7.099319957,0.559207132,75,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,9.175102846,0.43075763,7.488586811,0.534582807,80,40,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591141,0.33081973,10.22637695,0.364578124,100,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591139,0.33081973,9.588191371,0.404793091,80,40,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591138,0.33081973,4.043770372,0.748731871,75,50,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,10.23885074,0.364578124,75,40,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591138,0.33081973,10.22968016,0.365030602,100,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591138,0.33081973,8.476994331,0.473410969,75,50,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,10.2378423,0.364792456,75,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591141,0.33081973,10.19872157,0.366165766,100,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,10.22882737,0.365102046,100,50,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591139,0.33081973,10.23463462,0.364713073,100,50,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591141,0.33081973,10.21805563,0.365625967,100,50,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591141,0.33081973,10.21849554,0.364911529,100,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591141,0.33081973,10.08879078,0.371579624,80,60,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,6.067376902,0.623339922,100,60,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,10.23801759,0.364601939,80,50,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,8.99552866,0.441419987,100,40,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591141,0.33081973,10.21445617,0.364808332,80,40,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591141,0.33081973,10.22045179,0.364578124,80,50,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,10.22839866,0.364665444,80,40,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,10.22448181,0.364792456,80,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,5.659311621,0.598421884,80,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591139,0.33081973,10.23998285,0.364578124,100,60,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591141,0.33081973,10.11561155,0.370388893,75,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,9.723069146,0.396140443,80,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591141,0.33081973,10.20807094,0.365538647,80,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591141,0.33081973,10.23292146,0.364990911,80,60,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,10.78591141,0.33081973,9.75304838,0.392504743,75,50,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591138,0.33081973,9.862355036,0.387416351,80,50,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,9.931240487,0.383534567,100,50,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,10.78591139,0.33081973,10.22407721,0.365403698,100,50,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,7.904261933,0.509061466,100,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,8.918104345,0.446286109,100,60,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591139,0.33081973,10.11200658,0.372103546,75,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,10.78591138,0.33081973,3.081059859,0.75826566,75,50,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x000002310C9D2C80>
50,14.38717311,0.107389993,12.26218404,0.238836894,75,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,14.38717311,0.107389993,14.61787769,0.09290086,80,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x000002310C9D2EA0>
50,14.38717312,0.107389993,14.60829756,0.093234264,75,50,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,14.38717311,0.107389993,14.40539274,0.105808388,75,50,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x000002310CE2AB70>
50,1.388762656,0.79706352,0.003976256,0.998785454,100,60,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.716287678,0.791784954,0.004040831,0.998658443,75,50,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.150777008,0.786550745,0.004252009,0.998721948,100,50,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.175105244,0.43075763,7.496340703,0.534582807,100,50,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.328537159,0.778122782,0.003706131,0.998745763,100,40,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.801965256,0.808507807,0.004212703,0.998666381,100,60,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.575605031,0.768630234,0.002566072,0.998983909,75,40,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.727049338,0.793958481,0.002857442,0.998991847,100,60,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.575922247,0.822613556,0.002636331,0.999039477,80,60,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.343866901,0.787216111,0.003575753,0.998856898,80,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.816028867,0.815427608,0.00412722,0.998698134,75,60,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.7303687,0.80651171,0.007641408,0.998332976,100,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.76534771,0.810459546,0.002765842,0.998975971,100,40,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.513068607,0.807354507,0.002814548,0.999031539,80,50,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,7.499297207,0.534582807,80,60,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591463,0.33081973,10.21804014,0.365189366,100,50,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.7859114,0.33081973,10.23886152,0.364578124,100,40,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.867665662,0.805801987,0.006746076,0.998332976,80,50,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,7.501638758,0.534582807,75,50,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.852095589,0.790764727,0.013434047,0.997412144,80,60,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.900383933,0.800833925,0.002587824,0.99907123,100,50,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.496148315,0.801321859,0.002492034,0.999095044,80,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.258814448,0.796930447,0.003469597,0.998833083,100,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.453215498,0.801987225,0.004238451,0.998634628,80,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510288,0.43075763,7.501638778,0.534582807,100,50,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.247367616,0.803007452,0.003075772,0.998983909,100,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,0.925931659,0.774929028,0.008878959,0.997531217,100,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.7859114,0.33081973,10.24017208,0.364578124,100,60,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.388349038,0.797906317,0.003942733,0.998674319,75,50,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.437567015,0.801809794,0.002626623,0.999063291,100,50,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.713105923,0.803096167,0.003075723,0.999007724,80,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.59371732,0.799059617,0.002382449,0.999087106,100,40,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.175105244,0.43075763,7.498229811,0.534582807,80,50,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.225993024,0.799858055,0.003214386,0.99893628,80,50,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.554120597,0.800168559,0.002686098,0.999015662,100,50,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,7.500625397,0.534582807,80,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.7859114,0.33081973,10.23816971,0.364617815,80,50,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.437385203,0.798527324,0.004187857,0.998690196,100,40,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.859494667,0.811967708,0.007916796,0.998229779,100,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.81846029,0.821105394,0.005425512,0.998467926,100,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.268067188,0.796087651,0.003480101,0.998817207,80,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.228227839,0.796841732,0.005327992,0.9983171,75,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.156664573,0.799237048,0.00812415,0.997753487,75,50,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591139,0.33081973,10.24091779,0.364578124,80,50,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.804918024,0.811080554,0.010630289,0.9973407,100,50,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.494855843,0.805269695,0.002534171,0.999110921,75,50,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.476702569,0.791297019,0.00303064,0.999031539,100,50,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.28216861,0.798394251,0.003058545,0.998968033,75,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.511677579,0.813387154,0.002903967,0.998999786,80,50,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591139,0.33081973,10.2355316,0.364578124,75,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510288,0.43075763,7.500959408,0.534582807,75,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,14.38717311,0.107389993,14.62145857,0.092702404,75,40,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.472428977,0.813742016,0.007759784,0.998213903,80,40,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591139,0.33081973,10.23858592,0.364721012,100,50,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.333708602,0.795422285,0.003711548,0.99880133,80,50,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.853821843,0.820573101,0.004248707,0.998658443,75,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.713573494,0.81037083,0.00924732,0.997896375,80,50,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.866162425,0.805535841,0.004140779,0.998721948,80,50,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,6.130531277,0.61528264,100,50,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.322110978,0.806600426,0.002832538,0.999007724,75,60,30,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510288,0.43075763,7.501353057,0.534582807,100,50,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.303379799,0.795023066,0.003162448,0.998960095,100,40,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.384985009,0.818843151,0.004139622,0.998690196,80,60,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.449746483,0.817556778,0.005036233,0.998579061,80,60,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,7.498584424,0.534582807,100,40,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.148341687,0.778655075,0.008912443,0.997634414,75,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.929414383,0.819153655,0.012847452,0.997396267,80,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510288,0.43075763,7.500479014,0.53461456,75,50,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.668261147,0.802563875,0.009817138,0.997991633,75,60,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.85635327,0.812145138,0.01227931,0.997046986,75,50,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.236015301,0.765880057,0.00462697,0.998499679,75,60,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.146652732,0.786062811,0.003111657,0.998968033,100,40,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,13.15743932,0.183685238,6.772333107,0.576782326,100,50,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591463,0.33081973,10.21756368,0.364879776,75,40,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.562969,0.823766856,0.004905078,0.998555246,75,60,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,0.9915527,0.793825408,0.004068948,0.998777516,80,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.319185625,0.800257275,0.003645137,0.998769578,75,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.069265329,0.77603797,0.010936755,0.996975542,80,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.409504695,0.791563165,0.004726076,0.998444111,75,60,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,14.38717816,0.107389993,14.59887173,0.093805816,100,60,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510287,0.43075763,7.501638761,0.534582807,75,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.956309914,0.811612846,0.00416584,0.998666381,80,50,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.283801748,0.794801278,0.009673558,0.998579061,75,60,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.908776408,0.813564585,0.004601985,0.998563184,100,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.580596017,0.811080554,0.007355722,0.998229779,100,40,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.205427744,0.781715756,0.003376157,0.998793392,100,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.78951804,0.798128105,0.006472445,0.998245656,100,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.524080506,0.821460256,0.006901375,0.998237718,100,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.710573058,0.792494677,0.002686656,0.999047415,100,50,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
