round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.286974143,0.810104684,0.00327082,0.998975971,80,50,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.178531896,0.794579489,0.003640099,0.998761639,100,50,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.258440822,0.808862669,0.00296029,0.99893628,80,40,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.578167634,0.809572392,0.002641627,0.999063291,75,50,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.756157979,0.8136533,0.005813423,0.998364729,75,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.371692682,0.788635557,0.00342063,0.998864836,75,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,0.988175753,0.810858765,0.003889491,0.998737825,80,60,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,2.027046461,0.743612491,0.051754616,0.988251451,80,60,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.7859114,0.33081973,10.23912726,0.364578124,80,50,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.570985938,0.803451029,0.002747282,0.998999786,100,40,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,5.972789642,0.62943577,3.564282662,0.776166321,75,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.998368797,0.810237757,0.004698496,0.998602875,80,60,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,14.38717816,0.107389993,13.83599577,0.139799798,80,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.175105244,0.43075763,7.50164035,0.534582807,80,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.464075925,0.790676011,0.003729414,0.998833083,80,50,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,2.03653523,0.808729595,0.007909894,0.997983695,100,50,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.096993079,0.765125976,0.00370278,0.998825145,100,60,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.358518833,0.781804471,0.002772503,0.9990236,100,50,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.155405851,0.795244855,0.003353395,0.998896589,100,50,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,9.17510288,0.43075763,7.501638773,0.534582807,75,60,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.270741934,0.807221434,0.004347778,0.998721948,80,60,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,10.78591463,0.33081973,10.22376591,0.364578124,75,60,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.156543547,0.806600426,0.003338366,0.998864836,75,50,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.089958289,0.796442512,0.005181294,0.998507617,80,40,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f3552031630>
50,1.531605457,0.809173172,0.005853491,0.998555246,80,50,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.984927714,0.794801278,0.010141822,0.997332762,80,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591139,0.33081973,10.22875657,0.365102046,100,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.781353993,0.821992548,0.004749548,0.998650504,80,50,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.574964041,0.813387154,0.00620631,0.99853937,100,40,30,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.045422125,0.782691625,0.010433018,0.997015233,80,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.842707178,0.820129524,0.006115268,0.998412358,80,50,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.650737447,0.798749113,0.003380935,0.998880713,75,60,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.546169587,0.817601136,0.006223778,0.998348853,100,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.271624543,0.7943577,0.005029274,0.998515555,75,50,30,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.471341553,0.798793471,0.024394338,0.995729244,80,60,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.729414075,0.800434705,0.003632581,0.998912465,75,60,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,7.873872711,0.511488644,3.129499948,0.805839347,100,50,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.21886438,0.364578124,100,60,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.675570815,0.807531938,0.003323227,0.998872774,80,50,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.821444718,0.815738112,0.019038454,0.995999143,80,40,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.642843084,0.795821505,0.003469827,0.998912465,80,60,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.443071069,0.81037083,0.00341663,0.998896589,80,60,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510287,0.43075763,7.465343179,0.536535607,100,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.641388127,0.79821682,0.003328638,0.998833083,75,60,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.156415491,0.779764017,0.003145268,0.998991847,80,40,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.095781404,0.805136622,0.003700289,0.998833083,75,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.847426695,0.795998935,0.005757889,0.998205965,75,40,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,14.38717816,0.107389993,14.59016736,0.094075715,80,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.898,0.809040099,0.005640605,0.998610813,80,50,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.617110945,0.795067424,0.003510662,0.998896589,75,40,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.832270937,0.823367637,0.011882953,0.997515341,75,50,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591139,0.33081973,10.23387369,0.364681321,100,50,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591139,0.33081973,10.23223595,0.364713073,75,50,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.01455395,0.75829489,0.010912075,0.997142245,75,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.278075737,0.786018453,0.004855398,0.998499679,100,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.23943555,0.797995032,0.003550281,0.998833083,80,50,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.386531343,0.802963094,0.025353861,0.995284704,100,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.180973787,0.805092264,0.003812794,0.998793392,75,40,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.201768516,0.791163946,0.004714168,0.998602875,100,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.54171001,0.816580908,0.005805529,0.998483802,100,60,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.976393336,0.793026969,0.005516562,0.998348853,75,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.567569726,0.818710078,0.012905358,0.997277194,80,60,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.749334132,0.81307665,0.005096353,0.998571122,80,40,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.958540109,0.793692335,0.010440704,0.997142245,80,50,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.030559333,0.796531228,0.00616739,0.998229779,80,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.643057671,0.811124911,0.003309812,0.998944218,100,60,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.025924895,0.823411994,0.005169763,0.998499679,80,50,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,2.390010914,0.79919269,0.023199073,0.995586356,75,60,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.22099331,0.364578124,100,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510287,0.43075763,7.500147289,0.534582807,100,50,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.538590068,0.806866572,0.003362792,0.998880713,100,60,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.721847396,0.81693577,0.005675434,0.998571122,75,50,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,0.848525863,0.790055004,0.005792772,0.998261532,75,50,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.155054525,0.779941448,0.008846354,0.99725338,100,60,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.721546637,0.810459546,0.006107021,0.99853937,100,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510287,0.43075763,5.665250145,0.648138887,75,50,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.634863264,0.799237048,0.003249556,0.998904527,100,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.293568431,0.781183463,0.004222383,0.998785454,100,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.062366082,0.797240951,0.009619789,0.997213689,100,40,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.2089629,0.365379883,80,60,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.692699117,0.819198013,0.003544964,0.998904527,75,40,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591139,0.33081973,9.925058182,0.38378859,100,60,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.159002703,0.763573456,0.009633139,0.997261318,75,50,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.168808099,0.784643364,0.00489319,0.998467926,75,60,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.84971119,0.812854862,0.021343675,0.995570479,100,40,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.21406528,0.364578124,80,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,2.139168822,0.812366927,0.012098824,0.997467711,80,50,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.004638718,0.808995742,0.005873527,0.998221841,75,50,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.20687125,0.365022664,75,40,30,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,2.008763362,0.82137154,0.00364826,0.998856898,80,50,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,9.175105244,0.43075763,7.476245547,0.534582807,75,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,14.38717816,0.107389993,14.56590067,0.094043962,75,60,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.340193092,0.822036906,0.003359977,0.998825145,75,40,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,0.987554689,0.765791341,0.009104345,0.997396267,100,50,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.129213913,0.793869766,0.004517361,0.99862669,80,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.111692289,0.798128105,0.003404026,0.998920404,100,40,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.097316034,0.805979418,0.011312217,0.997840807,100,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.92039416,0.810681334,0.005281913,0.998499679,80,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.076151109,0.786107168,0.004617384,0.998650504,80,50,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.21515215,0.364578124,80,50,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.052276845,0.795732789,0.004784366,0.998618752,75,50,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.342773195,0.803717175,0.003573218,0.998880713,75,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.128717275,0.78260291,0.010342824,0.997166059,80,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,5.183624453,0.678362314,1.825060026,0.884110087,75,40,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,14.38717816,0.107389993,14.58671878,0.093893136,80,50,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.20657535,0.365737102,75,60,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.569257757,0.830509226,0.012806836,0.997451835,75,60,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.158563752,0.781538325,0.003696956,0.998880713,80,50,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.524933567,0.788812988,0.003706043,0.998833083,75,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510287,0.43075763,7.495311929,0.534582807,75,50,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.989660489,0.811967708,0.011423419,0.997491526,80,50,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.025739954,0.793426189,0.004962835,0.998499679,75,50,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.254643736,0.797861959,0.005885553,0.998420296,75,60,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,8.179876298,0.492503549,6.886310907,0.572463941,100,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.827897869,0.817379347,0.005995166,0.998571122,100,60,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510287,0.43075763,7.498041059,0.534582807,75,60,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.21416941,0.364578124,75,40,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,5.339867176,0.668692335,1.426763823,0.908115231,75,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.624382976,0.783135202,0.003422553,0.998872774,100,50,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.647162948,0.811568488,0.003549322,0.998809269,75,40,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.469729473,0.804914833,0.003251965,0.99884896,75,50,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.864158839,0.812987935,0.020656908,0.995768935,75,50,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.553560274,0.80593506,0.003566828,0.99884896,75,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,15.58401882,0.033135202,7.821514755,0.514515015,75,50,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,14.38717311,0.107389993,14.61599507,0.092829416,75,40,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.712719597,0.819198013,0.003707415,0.99880133,75,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.619557091,0.798793471,0.003611148,0.998856898,80,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.067842657,0.795422285,0.003769104,0.99884896,75,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.430068987,0.775195174,0.003340472,0.998983909,80,50,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,2.035562867,0.805624556,0.003556476,0.998864836,100,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,10.78591463,0.33081973,10.20325439,0.365498956,100,50,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.023785787,0.793115685,0.008503124,0.997713796,100,60,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.621163685,0.785353087,0.00352156,0.998825145,80,40,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.902045811,0.802031583,0.02214902,0.995673676,80,50,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,1.960985419,0.816580908,0.015502197,0.997173998,80,60,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<class 'keras.layers.advanced_activations.PReLU'>
50,9.170098151,0.431068133,7.370108263,0.542449573,80,40,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,9.17510288,0.43075763,5.217991529,0.676025815,75,60,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
